CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Gender,Cluster,Exited,Segment,ChurnProbability,RiskBand
785,32,3,124493.03,2,0,1,52583.79,1,0,0,0,1,High-Risk German Affluent,0.5849296755921185,High
687,39,7,0.0,2,1,0,26848.25,0,0,1,3,0,Low-Balance Multi-Product Users,0.009722934215481474,Low
705,43,10,146547.78,1,0,1,10072.55,1,0,0,0,1,High-Risk German Affluent,0.7459895838017868,High
639,43,6,99610.92,2,1,0,187296.78,0,0,1,1,0,Affluent Low-Product Users,0.13260038293670293,Low
729,46,5,117837.43,1,1,0,104016.61,1,0,1,0,1,High-Risk German Affluent,0.91312963173054,Very High
556,48,8,168522.37,1,1,1,151310.16,0,1,0,2,0,Young Engaged Mass-Market,0.27465242335157536,Medium
570,32,9,117337.54,2,0,1,62810.91,0,0,1,1,0,Affluent Low-Product Users,0.01786972549319326,Low
841,74,9,108131.53,1,0,1,60830.38,0,0,1,1,0,Affluent Low-Product Users,0.043335400752730215,Low
705,35,4,136496.12,2,1,0,116672.02,1,0,1,0,0,High-Risk German Affluent,0.03707224183836491,Low
553,32,3,116324.53,1,1,0,77304.49,0,0,1,1,0,Affluent Low-Product Users,0.03868362598969417,Low
779,40,2,75470.23,1,1,1,52894.01,1,0,0,0,0,High-Risk German Affluent,0.11329810914521213,Low
696,28,4,172646.82,1,1,1,116471.43,0,0,1,1,0,Affluent Low-Product Users,0.09230227158227862,Low
728,37,4,0.0,1,0,0,4539.38,0,1,0,2,0,Young Engaged Mass-Market,0.27732687173391746,Medium
691,27,3,160358.68,2,1,0,142367.72,1,0,1,0,0,High-Risk German Affluent,0.027510045173878103,Low
706,30,3,98415.37,1,1,1,110520.48,0,0,1,1,0,Affluent Low-Product Users,0.017417150127320216,Low
627,30,6,57809.32,1,1,0,188258.49,1,0,0,0,0,High-Risk German Affluent,0.07685747685728415,Low
716,18,3,128743.8,1,0,0,197322.13,1,0,0,0,0,High-Risk German Affluent,0.2574843794338273,Medium
501,24,4,130806.42,2,1,0,80241.14,1,0,1,0,0,High-Risk German Affluent,0.09968926351514991,Low
601,41,1,123971.16,1,0,1,172814.99,0,0,1,1,0,Affluent Low-Product Users,0.09359290959594416,Low
545,39,6,0.0,1,0,0,38410.74,0,1,0,2,1,Young Engaged Mass-Market,0.7300556988294018,High
634,45,9,0.0,2,0,0,17622.82,0,0,1,3,0,Low-Balance Multi-Product Users,0.13364379019803796,Low
451,23,9,0.0,2,0,1,48021.71,0,1,0,2,0,Young Engaged Mass-Market,0.06875273592215346,Low
655,59,7,0.0,1,1,0,88958.49,0,0,0,3,1,Low-Balance Multi-Product Users,0.9603319180976778,Very High
458,39,9,0.0,2,1,0,116343.09,0,0,0,3,0,Low-Balance Multi-Product Users,0.11219519173287222,Low
520,33,4,156297.58,2,1,1,166102.61,0,0,1,1,0,Affluent Low-Product Users,0.06905739012353514,Low
624,28,2,0.0,2,0,1,104353.26,0,1,0,2,0,Young Engaged Mass-Market,0.03505083353786064,Low
765,51,3,123372.3,1,1,1,115429.32,0,0,1,1,0,Affluent Low-Product Users,0.2227334641941688,Low
667,37,5,92171.35,3,1,0,178106.34,1,0,0,0,1,High-Risk German Affluent,0.8841803522901929,Very High
665,41,8,0.0,2,1,0,132152.32,0,1,1,2,0,Young Engaged Mass-Market,0.04734798537952776,Low
709,34,4,148375.19,2,1,1,21521.38,1,0,1,0,0,High-Risk German Affluent,0.0628489963498937,Low
583,44,8,0.0,2,1,1,27431.62,0,0,0,3,0,Low-Balance Multi-Product Users,0.08609537083111526,Low
782,34,6,147422.44,1,0,1,42143.61,0,1,1,2,0,Young Engaged Mass-Market,0.019438915345823895,Low
668,24,7,173962.32,1,0,0,106457.11,0,1,0,2,1,Young Engaged Mass-Market,0.6459912211721014,High
621,47,0,0.0,1,1,1,133831.37,0,0,1,3,1,Low-Balance Multi-Product Users,0.7728869700860665,Very High
579,64,6,145215.43,1,1,1,164083.72,1,0,0,0,0,High-Risk German Affluent,0.30467059441469363,Medium
547,38,5,167539.97,1,0,1,159207.34,0,0,0,1,0,Affluent Low-Product Users,0.16010636282254054,Low
840,39,1,94968.97,1,1,0,84487.62,0,0,0,1,0,Affluent Low-Product Users,0.17049984399536597,Low
667,27,3,106116.5,2,1,0,3674.71,1,0,0,0,0,High-Risk German Affluent,0.1046455441025753,Low
723,34,5,0.0,2,0,1,12092.03,0,0,1,3,0,Low-Balance Multi-Product Users,0.014476828240384276,Low
487,45,2,0.0,2,1,0,77475.73,0,0,1,3,0,Low-Balance Multi-Product Users,0.10753456088265767,Low
668,31,9,0.0,2,0,0,41291.73,0,0,0,3,0,Low-Balance Multi-Product Users,0.013413847487057243,Low
520,34,8,120018.86,2,1,1,343.38,1,0,1,0,0,High-Risk German Affluent,0.10890655370509152,Low
549,37,2,112541.54,2,0,0,47432.43,0,0,1,1,0,Affluent Low-Product Users,0.02899686562551155,Low
567,35,5,166118.45,2,1,0,127827.18,0,0,0,1,0,Affluent Low-Product Users,0.11256375687436211,Low
720,45,1,102882.4,2,1,1,35633.15,0,0,0,1,1,Affluent Low-Product Users,0.7404617764761987,High
492,49,8,0.0,1,1,1,182865.09,0,0,0,3,1,Low-Balance Multi-Product Users,0.8286236656407232,Very High
712,37,1,106881.5,2,0,0,169386.81,0,0,0,1,0,Affluent Low-Product Users,0.1426341333281724,Low
689,26,4,120727.97,1,0,1,149073.88,1,0,1,0,0,High-Risk German Affluent,0.0959379309377725,Low
850,63,8,169832.57,1,0,0,184107.26,0,0,1,1,1,Affluent Low-Product Users,0.9140824970299595,Very High
747,41,5,0.0,2,1,1,22750.17,0,0,1,3,0,Low-Balance Multi-Product Users,0.006326001096854803,Low
469,38,9,113599.42,1,0,0,11950.29,1,0,1,0,0,High-Risk German Affluent,0.3641508787242502,Medium
539,38,6,0.0,1,1,1,152880.07,0,1,1,2,1,Young Engaged Mass-Market,0.5766533530176146,High
743,32,9,0.0,2,1,0,175252.78,0,0,1,3,0,Low-Balance Multi-Product Users,0.013844802821163854,Low
707,47,3,0.0,2,1,0,174303.29,0,0,1,3,0,Low-Balance Multi-Product Users,0.09041576149235533,Low
581,50,4,0.0,2,1,1,80701.72,0,1,0,2,0,Young Engaged Mass-Market,0.2518591382159782,Medium
737,38,6,146282.79,2,1,0,198516.2,0,1,1,2,0,Young Engaged Mass-Market,0.14035894324834916,Low
445,38,6,119413.62,2,1,0,175756.36,1,0,0,0,0,High-Risk German Affluent,0.3537517705460625,Medium
703,29,3,122084.63,1,0,1,82824.08,1,0,0,0,0,High-Risk German Affluent,0.13227332828374813,Low
588,35,1,103060.63,1,1,0,179866.01,1,0,0,0,1,High-Risk German Affluent,0.6802534352253733,High
765,44,6,0.0,2,1,1,159899.97,0,0,1,3,0,Low-Balance Multi-Product Users,0.0662641020179046,Low
626,33,8,0.0,2,1,0,138504.28,0,0,1,3,0,Low-Balance Multi-Product Users,0.02615067392036179,Low
545,37,9,110483.86,1,1,1,127394.67,1,0,1,0,0,High-Risk German Affluent,0.2744689318069425,Medium
744,31,9,120718.28,1,1,1,58961.49,0,0,1,1,0,Affluent Low-Product Users,0.04195617096826785,Low
658,31,2,36566.96,1,1,0,103644.98,0,1,0,2,1,Young Engaged Mass-Market,0.6841734730888055,High
629,28,8,108601.0,1,1,1,119647.7,1,0,1,0,0,High-Risk German Affluent,0.14398010931973604,Low
719,42,4,0.0,1,1,0,28465.86,0,0,0,3,1,Low-Balance Multi-Product Users,0.8363749995079592,Very High
686,36,5,0.0,2,1,1,152979.14,0,1,0,2,0,Young Engaged Mass-Market,0.010643574002362544,Low
743,36,4,0.0,2,1,1,190911.02,0,0,1,3,0,Low-Balance Multi-Product Users,0.009970350311080052,Low
626,48,2,0.0,2,1,1,95794.98,0,1,0,2,0,Young Engaged Mass-Market,0.07364778205065171,Low
661,44,1,141136.62,1,1,0,189742.78,1,0,1,0,1,High-Risk German Affluent,0.6452537819789896,High
710,45,9,108231.37,1,1,1,188574.08,1,0,1,0,0,High-Risk German Affluent,0.4597111304665751,Medium
654,40,6,0.0,1,0,0,183872.88,0,0,1,3,1,Low-Balance Multi-Product Users,0.6760599422545769,High
569,34,6,144855.34,1,0,0,196555.32,0,1,0,2,0,Young Engaged Mass-Market,0.12621160253945649,Low
640,63,2,68432.45,2,1,1,112503.24,0,0,1,3,1,Low-Balance Multi-Product Users,0.21269370444391958,Low
562,45,6,136855.24,1,1,0,46864.0,0,0,1,1,0,Affluent Low-Product Users,0.3729633779712985,Medium
721,55,3,44020.89,1,1,0,65864.4,0,0,0,1,1,Affluent Low-Product Users,0.9545627551842021,Very High
456,32,9,133060.63,1,1,1,125167.92,1,0,1,0,0,High-Risk German Affluent,0.20191384636698242,Low
811,39,7,0.0,2,1,1,177519.39,0,1,1,2,0,Young Engaged Mass-Market,0.01547148775606078,Low
534,24,1,0.0,1,1,1,169653.32,0,0,1,3,0,Low-Balance Multi-Product Users,0.18082433071522025,Low
423,36,5,97665.61,1,1,0,118372.55,0,0,0,1,1,Affluent Low-Product Users,0.6917796091117305,High
594,28,5,185013.02,1,1,0,16481.12,1,0,1,0,0,High-Risk German Affluent,0.09940825753899174,Low
725,32,0,0.0,2,1,1,138525.19,0,1,0,2,0,Young Engaged Mass-Market,0.07551865016708424,Low
716,52,7,65971.61,2,1,0,14608.0,0,0,0,3,1,Low-Balance Multi-Product Users,0.7895574846911069,Very High
595,41,9,150463.11,2,0,1,81548.38,1,0,0,0,0,High-Risk German Affluent,0.04929006731464977,Low
679,33,1,0.0,2,0,0,69608.48,0,0,0,3,0,Low-Balance Multi-Product Users,0.06889161794944061,Low
667,39,9,0.0,2,1,0,68873.8,0,1,1,2,0,Young Engaged Mass-Market,0.01677465448072367,Low
661,37,5,136425.18,1,1,0,81102.81,0,0,0,1,0,Affluent Low-Product Users,0.12407594144565266,Low
655,38,3,250898.09,3,0,1,81054.0,0,1,1,2,1,Young Engaged Mass-Market,0.7658171624000674,Very High
555,55,4,146798.81,1,1,1,74149.77,0,0,1,1,0,Affluent Low-Product Users,0.26777235629622786,Medium
531,70,1,0.0,2,0,0,99503.19,0,1,1,2,0,Young Engaged Mass-Market,0.4083846929378998,Medium
611,40,7,128486.91,2,1,0,10109.47,1,0,0,0,0,High-Risk German Affluent,0.17631012275349536,Low
600,38,9,0.0,2,1,1,58855.85,0,0,0,3,0,Low-Balance Multi-Product Users,0.030299906515619462,Low
531,37,1,143407.29,2,0,1,84402.46,0,1,1,2,0,Young Engaged Mass-Market,0.04055365525769734,Low
601,43,2,0.0,1,1,0,49713.87,0,0,0,3,1,Low-Balance Multi-Product Users,0.38955255164772906,Medium
548,57,6,76165.65,1,1,1,133537.53,0,0,1,1,0,Affluent Low-Product Users,0.1479209484769533,Low
759,40,4,0.0,2,1,0,124615.59,0,0,1,3,0,Low-Balance Multi-Product Users,0.025227545343379138,Low
678,49,8,0.0,2,0,1,98090.69,0,1,0,2,0,Young Engaged Mass-Market,0.14437526848204504,Low
755,33,6,90560.3,2,1,1,42607.69,1,0,0,0,0,High-Risk German Affluent,0.07178003408830144,Low
594,61,3,62391.22,1,1,1,192434.11,0,0,1,1,0,Affluent Low-Product Users,0.34866402351775694,Medium
768,42,5,0.0,3,0,0,60686.4,0,0,1,3,0,Low-Balance Multi-Product Users,0.42528872013445,Medium
492,31,7,0.0,2,1,1,49463.44,0,0,0,3,0,Low-Balance Multi-Product Users,0.014008729174198903,Low
637,55,1,123378.2,1,1,0,81431.99,1,0,0,0,1,High-Risk German Affluent,0.9603834706165094,Very High
646,42,3,99836.47,1,0,1,22909.56,0,1,0,2,0,Young Engaged Mass-Market,0.12874564966505947,Low
593,74,5,161434.36,2,1,1,65532.17,1,0,1,0,0,High-Risk German Affluent,0.0777031864633251,Low
596,41,5,0.0,2,0,1,141053.85,0,1,1,2,0,Young Engaged Mass-Market,0.020987943956974685,Low
722,48,10,138311.76,1,1,1,3472.63,1,0,0,0,1,High-Risk German Affluent,0.8041324521720483,Very High
642,25,7,0.0,2,1,0,102083.78,0,0,1,3,0,Low-Balance Multi-Product Users,0.00599103202580671,Low
472,28,4,0.0,2,1,0,1801.77,0,1,0,2,0,Young Engaged Mass-Market,0.06256514938571216,Low
738,35,6,101744.84,1,0,0,85185.44,1,0,1,0,0,High-Risk German Affluent,0.23160575686001011,Low
732,33,8,0.0,1,1,0,119882.7,0,1,1,2,0,Young Engaged Mass-Market,0.32686796888697744,Medium
404,54,4,125456.07,1,1,0,83715.66,1,0,0,0,1,High-Risk German Affluent,0.9310635716146891,Very High
701,44,7,0.0,2,1,0,23425.78,0,0,1,3,0,Low-Balance Multi-Product Users,0.05076270220696506,Low
683,31,2,0.0,2,0,1,77326.78,0,0,1,3,0,Low-Balance Multi-Product Users,0.041726623018784985,Low
460,27,7,0.0,2,1,0,156150.08,0,0,0,3,1,Low-Balance Multi-Product Users,0.5068640997399472,High
690,29,5,0.0,2,1,0,108577.97,0,0,1,3,0,Low-Balance Multi-Product Users,0.006301402004572451,Low
618,54,4,118449.21,1,1,1,133573.29,1,0,0,0,1,High-Risk German Affluent,0.8845429273745596,Very High
671,30,2,0.0,1,0,1,102057.86,0,0,1,3,0,Low-Balance Multi-Product Users,0.16931360387566385,Low
765,32,9,178095.55,1,0,0,47247.56,0,1,0,2,0,Young Engaged Mass-Market,0.375286080274948,Medium
651,25,2,109175.14,2,1,0,114566.47,1,0,0,0,0,High-Risk German Affluent,0.17832409343743402,Low
704,32,7,127785.17,4,0,0,184464.7,0,0,1,3,1,Low-Balance Multi-Product Users,0.922055343111524,Very High
544,45,6,0.0,2,0,1,151401.33,0,0,0,3,0,Low-Balance Multi-Product Users,0.20944326872447286,Low
790,40,9,0.0,2,1,1,70607.1,0,0,0,3,0,Low-Balance Multi-Product Users,0.0431923311953972,Low
710,34,9,134260.36,2,1,0,147074.67,1,0,1,0,0,High-Risk German Affluent,0.05612828462220762,Low
743,37,8,69143.91,2,0,1,105780.18,0,0,1,3,0,Low-Balance Multi-Product Users,0.06566813322640214,Low
702,34,4,100054.77,1,1,0,109496.45,0,0,1,1,0,Affluent Low-Product Users,0.022181505691904604,Low
704,45,6,0.0,1,1,1,137739.45,0,0,0,3,0,Low-Balance Multi-Product Users,0.4585882132658931,Medium
614,38,2,116248.88,1,1,0,105140.92,0,0,1,1,0,Affluent Low-Product Users,0.05598276898296723,Low
609,43,6,86053.52,2,1,1,113276.46,0,1,0,2,1,Young Engaged Mass-Market,0.6708057301861284,High
688,32,6,123157.95,1,1,0,172531.23,0,0,0,1,0,Affluent Low-Product Users,0.10680885769581883,Low
713,44,1,63438.91,1,1,0,64375.4,0,0,1,1,0,Affluent Low-Product Users,0.1936933918139487,Low
736,57,9,95295.39,1,1,0,28434.44,1,0,1,0,1,High-Risk German Affluent,0.8125407261386806,Very High
727,18,4,133550.67,1,1,1,46941.41,0,0,1,1,0,Affluent Low-Product Users,0.038538838542157915,Low
850,38,1,106871.81,2,1,0,29333.01,0,0,0,1,0,Affluent Low-Product Users,0.08539295227569728,Low
718,45,3,105266.32,2,1,1,193724.51,0,1,1,2,0,Young Engaged Mass-Market,0.16468875128541755,Low
643,51,2,105229.53,1,1,0,34967.75,0,0,0,1,1,Affluent Low-Product Users,0.8790243607734447,Very High
653,41,8,102768.42,1,1,0,55663.85,0,0,1,1,0,Affluent Low-Product Users,0.10400055866928325,Low
674,18,7,0.0,2,1,1,55753.12,0,0,1,3,1,Low-Balance Multi-Product Users,0.09002377397790465,Low
690,35,6,112689.95,1,1,0,176962.31,0,0,1,1,0,Affluent Low-Product Users,0.15598921618869238,Low
819,38,9,122334.26,2,1,1,181507.44,0,0,1,1,0,Affluent Low-Product Users,0.06198365682134929,Low
634,34,1,0.0,2,1,0,61995.57,0,1,1,2,0,Young Engaged Mass-Market,0.025619451108556825,Low
633,33,4,137847.41,2,1,0,98349.13,0,1,1,2,0,Young Engaged Mass-Market,0.01687317235857127,Low
850,49,5,122486.47,1,0,1,59748.19,0,0,1,1,0,Affluent Low-Product Users,0.217183514585271,Low
665,33,2,101286.11,1,1,1,159840.51,0,0,1,1,0,Affluent Low-Product Users,0.014444461172970104,Low
630,26,7,0.0,2,1,1,6656.64,0,1,1,2,0,Young Engaged Mass-Market,0.013741193205061274,Low
836,57,4,101247.06,1,1,0,37141.62,0,1,1,2,1,Young Engaged Mass-Market,0.8518236340438283,Very High
668,38,10,86977.96,1,0,1,37094.75,0,0,1,1,0,Affluent Low-Product Users,0.04405468669717005,Low
753,57,7,0.0,1,1,0,159475.08,0,0,1,3,1,Low-Balance Multi-Product Users,0.9681943528251196,Very High
745,55,9,110123.59,1,0,1,51548.14,0,0,0,1,1,Affluent Low-Product Users,0.7866530100871438,Very High
693,36,8,178111.82,1,0,0,58719.63,0,0,1,1,1,Affluent Low-Product Users,0.6616095387812093,High
606,65,10,126306.64,3,0,0,7861.68,1,0,1,0,1,High-Risk German Affluent,0.9319963168479687,Very High
660,35,6,100768.77,1,1,0,19199.61,0,0,0,1,0,Affluent Low-Product Users,0.15367564225795285,Low
608,42,5,0.0,2,1,0,178504.29,0,0,1,3,0,Low-Balance Multi-Product Users,0.05237954117298355,Low
744,44,3,0.0,2,1,1,189016.14,0,0,0,3,0,Low-Balance Multi-Product Users,0.08178742794254362,Low
731,40,7,118991.79,1,1,1,156048.64,0,0,0,1,0,Affluent Low-Product Users,0.11542878668171158,Low
683,72,3,140997.26,1,0,1,52876.41,0,0,1,1,0,Affluent Low-Product Users,0.04717716557366493,Low
727,28,5,0.0,2,0,1,19653.08,0,0,1,3,0,Low-Balance Multi-Product Users,0.04197475366201525,Low
561,32,6,166824.59,1,1,0,139451.98,1,0,1,0,0,High-Risk German Affluent,0.07219509150097174,Low
700,34,2,76322.69,1,1,0,128136.29,0,0,0,1,0,Affluent Low-Product Users,0.04852318433227642,Low
605,35,6,0.0,2,1,1,45206.57,0,0,1,3,0,Low-Balance Multi-Product Users,0.012168914010523422,Low
767,77,8,149083.7,1,1,1,190146.83,0,1,1,2,0,Young Engaged Mass-Market,0.07909822037267437,Low
511,33,7,0.0,2,0,1,158313.87,0,0,1,3,0,Low-Balance Multi-Product Users,0.009596856306004433,Low
667,40,9,0.0,1,1,1,96670.2,0,0,1,3,0,Low-Balance Multi-Product Users,0.11090603831350548,Low
787,33,1,126588.81,2,0,1,62163.53,0,0,1,1,0,Affluent Low-Product Users,0.048713074769282945,Low
705,56,2,143249.67,1,1,0,88428.41,1,0,0,0,1,High-Risk German Affluent,0.9108138766477386,Very High
773,43,8,81844.91,2,1,1,35908.46,1,0,1,0,0,High-Risk German Affluent,0.07835745780309608,Low
554,40,4,0.0,1,0,1,168780.04,0,0,1,3,0,Low-Balance Multi-Product Users,0.25166941249278885,Medium
526,58,9,190298.89,2,1,1,191263.76,1,0,1,0,0,High-Risk German Affluent,0.11036731267131934,Low
661,35,2,117212.18,1,1,1,83052.03,1,0,1,0,0,High-Risk German Affluent,0.18319469399121519,Low
698,46,0,0.0,2,1,1,125962.02,0,0,0,3,0,Low-Balance Multi-Product Users,0.17186881132796306,Low
646,26,4,139848.17,1,1,0,164696.27,0,0,1,1,0,Affluent Low-Product Users,0.09823946050269107,Low
757,34,9,101861.36,2,0,0,187011.96,1,0,0,0,0,High-Risk German Affluent,0.09063142351318866,Low
699,35,2,167455.66,2,1,1,55324.49,0,1,1,2,0,Young Engaged Mass-Market,0.07756131678449078,Low
667,24,4,0.0,2,0,1,34335.55,0,0,0,3,0,Low-Balance Multi-Product Users,0.023106149338320565,Low
774,43,1,116360.07,1,1,0,17004.14,0,1,0,2,0,Young Engaged Mass-Market,0.1467560941024137,Low
745,40,3,88466.82,1,0,0,116331.42,0,1,1,2,0,Young Engaged Mass-Market,0.362544105367567,Medium
649,42,7,0.0,2,0,1,22974.01,0,0,0,3,0,Low-Balance Multi-Product Users,0.07386112209615095,Low
634,46,5,123642.36,1,1,1,49725.16,1,0,0,0,1,High-Risk German Affluent,0.6524053734015413,High
665,38,9,0.0,1,0,1,87412.74,0,1,1,2,0,Young Engaged Mass-Market,0.07160476093629706,Low
713,38,9,72286.84,2,1,1,26136.89,0,0,1,3,0,Low-Balance Multi-Product Users,0.06824984955442717,Low
652,40,1,0.0,2,1,0,126554.96,0,0,0,3,0,Low-Balance Multi-Product Users,0.014891662210830185,Low
739,40,1,109681.61,1,1,1,193321.3,0,1,1,2,0,Young Engaged Mass-Market,0.06363423017597265,Low
556,37,9,145018.64,2,1,0,90928.02,1,0,1,0,1,High-Risk German Affluent,0.6096978665725751,High
699,34,8,0.0,1,1,1,76510.46,0,1,1,2,0,Young Engaged Mass-Market,0.052843319946565215,Low
708,32,8,187487.63,1,1,1,120115.5,0,1,0,2,0,Young Engaged Mass-Market,0.23941775519087524,Low
480,35,2,165692.91,1,1,1,197984.58,0,0,1,1,0,Affluent Low-Product Users,0.22558204257155723,Low
700,59,5,137648.41,1,1,0,142977.05,1,0,0,0,1,High-Risk German Affluent,0.9375218687054446,Very High
525,47,6,118560.0,1,1,0,82522.61,0,1,0,2,1,Young Engaged Mass-Market,0.7615597004709707,Very High
845,33,8,164385.53,1,1,0,150664.97,0,0,1,1,0,Affluent Low-Product Users,0.1271114511426227,Low
613,37,9,108286.5,1,1,1,114153.44,0,0,1,1,0,Affluent Low-Product Users,0.03884470102514365,Low
850,34,2,0.0,2,1,1,171706.66,0,0,0,3,0,Low-Balance Multi-Product Users,0.04958930401161633,Low
798,58,9,0.0,2,0,0,119071.56,0,1,0,2,1,Young Engaged Mass-Market,0.7846350372345736,Very High
773,47,2,118079.47,4,1,1,143007.49,1,0,1,0,1,High-Risk German Affluent,0.94147247802833,Very High
614,35,2,127283.78,1,1,1,31302.35,0,1,1,2,0,Young Engaged Mass-Market,0.022164230955172143,Low
473,48,8,0.0,2,1,0,71139.8,0,1,1,2,0,Young Engaged Mass-Market,0.1714192956501981,Low
762,29,6,141389.06,1,1,0,54122.89,0,0,1,1,0,Affluent Low-Product Users,0.14312624314907363,Low
701,37,8,130091.5,1,1,1,120031.29,0,0,1,1,0,Affluent Low-Product Users,0.014382897581950571,Low
600,35,4,143744.77,2,1,0,104076.51,0,0,1,1,0,Affluent Low-Product Users,0.0279885174581827,Low
850,28,9,97408.03,1,1,1,175853.64,0,1,1,2,0,Young Engaged Mass-Market,0.047569455275258646,Low
613,30,9,111927.45,1,1,1,175795.87,0,1,1,2,0,Young Engaged Mass-Market,0.1824792142194814,Low
509,31,3,0.0,2,1,0,15360.91,0,0,1,3,0,Low-Balance Multi-Product Users,0.014273480915089592,Low
509,38,2,0.0,1,0,0,168460.12,0,1,1,2,0,Young Engaged Mass-Market,0.24707805835821461,Low
609,34,1,0.0,1,1,1,181177.9,0,0,1,3,0,Low-Balance Multi-Product Users,0.22606831023045046,Low
456,33,1,188285.68,1,0,0,58363.94,0,0,0,1,0,Affluent Low-Product Users,0.30469990637869904,Medium
728,46,2,109705.52,1,1,0,20276.87,0,0,0,1,1,Affluent Low-Product Users,0.5427572604943764,High
663,33,9,0.0,2,0,0,91514.62,0,1,1,2,0,Young Engaged Mass-Market,0.010850511102724376,Low
673,34,1,127122.79,3,0,1,76703.1,1,0,0,0,0,High-Risk German Affluent,0.6379248249036055,High
717,40,0,98241.04,1,1,0,110887.14,0,0,1,1,0,Affluent Low-Product Users,0.14455511581899386,Low
741,37,8,170840.08,2,0,0,109843.16,1,0,0,0,0,High-Risk German Affluent,0.1020476317899482,Low
498,41,4,87541.06,2,1,1,12577.21,1,0,0,0,1,High-Risk German Affluent,0.650290760521854,High
850,26,4,62610.96,2,0,1,179365.1,0,0,0,3,0,Low-Balance Multi-Product Users,0.02894084664479522,Low
493,36,9,0.0,2,1,1,65816.53,0,0,1,3,0,Low-Balance Multi-Product Users,0.017961868354450076,Low
686,47,5,113328.93,1,1,0,124170.9,0,0,0,1,0,Affluent Low-Product Users,0.4939216710879207,Medium
666,35,2,104832.49,1,1,0,175015.12,0,1,1,2,0,Young Engaged Mass-Market,0.05648918140649909,Low
733,31,9,102289.85,1,1,1,115441.66,0,1,0,2,0,Young Engaged Mass-Market,0.030108860525694225,Low
631,34,6,125227.82,2,0,1,128247.03,1,0,0,0,0,High-Risk German Affluent,0.040316710535715006,Low
714,49,5,140510.89,1,1,0,141914.94,1,0,0,0,0,High-Risk German Affluent,0.913948270009884,Very High
767,35,6,132253.22,1,1,0,115566.57,1,0,0,0,1,High-Risk German Affluent,0.7052643742803048,High
711,43,2,39043.29,2,1,1,175423.69,1,0,1,0,0,High-Risk German Affluent,0.07726255642625411,Low
722,34,8,0.0,2,1,1,133447.49,0,0,1,3,0,Low-Balance Multi-Product Users,0.014776966823974046,Low
631,55,9,99685.06,1,1,0,114474.98,0,1,1,2,0,Young Engaged Mass-Market,0.4658349658703566,Medium
701,38,3,125385.49,2,0,1,52044.66,1,0,1,0,0,High-Risk German Affluent,0.15006561121440926,Low
790,46,2,131365.37,2,1,1,180290.68,0,1,1,2,0,Young Engaged Mass-Market,0.15761380436131758,Low
633,58,6,98308.51,1,1,1,132034.13,0,1,1,2,0,Young Engaged Mass-Market,0.17325146115568343,Low
644,37,8,0.0,2,1,0,20968.88,0,0,0,3,0,Low-Balance Multi-Product Users,0.09607168269435175,Low
757,44,5,140856.16,2,1,0,158735.1,0,1,1,2,0,Young Engaged Mass-Market,0.10409892995563647,Low
696,30,8,0.0,2,1,1,196134.44,0,0,0,3,0,Low-Balance Multi-Product Users,0.024201080849472548,Low
746,35,2,172274.01,1,1,0,22374.97,0,0,1,1,0,Affluent Low-Product Users,0.16611871361339514,Low
649,36,8,0.0,2,1,0,161668.15,0,1,1,2,0,Young Engaged Mass-Market,0.01247969300095261,Low
565,38,0,122447.76,1,0,0,67339.34,0,1,1,2,0,Young Engaged Mass-Market,0.15792123734293706,Low
720,38,10,0.0,2,1,1,56229.72,0,0,0,3,1,Low-Balance Multi-Product Users,0.5797710644609223,High
